bc_wells	gene_count	tscp_count	mread_count	pct_counts_mt	cluster	pct_counts_mt_below_15
34_40_44__s1	708	1050	1403	19.619047	0	0
34_40_71__s1	1454	2592	3483	24.729939	6	0
34_41_02__s1	1306	1907	2502	10.3882475	0	1
34_41_29__s1	1101	1805	2433	17.396122	0	0
34_41_46__s1	1251	1920	2604	17.5	3	0
34_41_49__s1	826	1225	1618	19.428572	0	0
34_41_93__s1	1020	1639	2240	22.147652	5	0
34_42_07__s1	2314	4146	5642	12.548262	5	1
34_42_08__s1	1109	1832	2460	21.245222	0	0
34_42_13__s1	922	1466	1954	19.645292	0	0
34_42_18__s1	1953	3426	4613	18.038528	3	0
34_42_29__s1	1176	1783	2401	13.6287155	2	1
34_42_66__s1	2026	3854	5119	16.294758	0	0
34_42_81__s1	1295	2046	2748	17.497557	2	0
34_42_82__s1	1908	3560	4771	17.19584	1	0
34_42_95__s1	1247	1912	2556	15.167364	1	0
34_43_19__s1	1109	1704	2279	16.265415	0	0
34_43_24__s1	947	1432	1948	19.14745	0	0
34_43_35__s1	909	1397	1895	21.259842	0	0
34_43_37__s1	1278	1994	2692	18.655968	3	0
34_43_51__s1	2010	3768	5152	16.295116	0	0
34_43_56__s1	1345	2455	3270	23.390383	1	0
34_44_13__s1	842	1140	1496	10.71115	0	1
34_44_22__s1	712	1120	1454	23.413763	0	0
34_44_25__s1	1917	3395	4538	17.069574	5	0
34_44_46__s1	791	1174	1561	17.035774	0	0
34_44_58__s1	2614	5166	6945	19.454123	0	0
34_44_60__s1	714	946	1224	13.319239	0	1
34_44_68__s1	1123	1780	2332	20.202589	2	0
34_44_77__s1	2567	5155	6928	16.783081	5	0
34_44_85__s1	1533	2450	3251	12.249898	4	1
34_45_14__s1	1016	1613	2193	20.52077	0	0
34_45_18__s1	1931	3532	4714	17.582108	0	0
34_45_29__s1	954	1473	2015	18.558804	0	0
34_45_50__s1	1390	2293	3075	18.447449	0	0
34_45_65__s1	849	1151	1554	11.555169	1	1
34_45_68__s1	1199	1812	2379	14.459162	0	1
34_45_93__s1	1100	1734	2391	12.283737	0	1
34_46_06__s1	2159	4071	5455	18.058968	0	0
34_46_24__s1	806	1307	1784	22.434916	1	0
34_46_28__s1	1922	3336	4474	18.015587	1	0
34_46_42__s1	997	1613	2191	22.656734	0	0
34_46_44__s1	684	1050	1369	24.285715	7	0
34_46_46__s1	1092	1715	2336	17.084547	0	0
34_46_51__s1	1387	2266	3084	16.33554	5	0
34_46_62__s1	1228	2056	2741	19.270073	0	0
34_46_67__s1	1576	2853	3784	15.632667	5	0
34_46_88__s1	1918	3416	4583	17.593678	0	0
34_47_40__s1	2244	4347	5902	22.066269	2	0
34_47_50__s1	707	1045	1439	22.222223	0	0
34_47_63__s1	2025	3777	5042	19.830553	0	0
34_47_81__s1	567	828	1141	23.30918	0	0
34_48_10__s1	792	1189	1582	19.00757	0	0
34_48_12__s1	658	1016	1355	22.933071	0	0
34_48_40__s1	777	1175	1618	18.638298	7	0
34_48_71__s1	721	1068	1388	21.743206	0	0
34_48_72__s1	727	1026	1395	14.132553	0	1
34_48_85__s1	1016	1638	2228	20.537897	7	0
34_49_07__s1	1253	2061	2731	19.990297	5	0
34_49_10__s1	1119	1826	2483	20.109589	0	0
34_49_28__s1	1213	2088	2751	21.455938	0	0
34_49_35__s1	1713	3023	4105	15.387161	5	0
34_49_53__s1	1360	2387	3235	20.234604	0	0
34_50_08__s1	1099	1852	2440	23.056156	5	0
34_50_10__s1	571	831	1078	18.05054	1	0
34_50_30__s1	873	1453	1937	18.444597	1	0
34_50_33__s1	947	1426	1851	19.508772	1	0
34_50_86__s1	1443	2302	3098	15.645371	3	0
34_50_90__s1	898	1485	2011	22.724209	4	0
34_51_08__s1	936	1352	1788	15.162722	0	0
34_51_09__s1	901	1457	1977	22.374743	0	0
34_51_24__s1	1575	2685	3608	20.90164	1	0
34_51_31__s1	978	1546	2052	19.093851	1	0
34_51_42__s1	2058	3714	5031	17.155937	0	0
34_51_58__s1	864	1421	1867	24.171951	0	0
34_51_61__s1	1298	2012	2609	16.40159	5	0
34_51_71__s1	789	1237	1626	22.87793	0	0
34_51_95__s1	969	1381	1852	12.5995655	0	1
34_52_22__s1	915	1538	2035	24.382315	5	0
34_52_58__s1	1704	2993	4007	15.4746	0	0
34_52_83__s1	799	1341	1812	20.805368	1	0
34_52_95__s1	924	1446	1937	19.98617	0	0
34_53_01__s1	1416	2189	2968	12.202926	5	1
34_53_04__s1	1807	3184	4297	19.227144	0	0
34_53_31__s1	1407	2272	3059	19.014084	0	0
34_53_48__s1	1105	1673	2274	15.182307	0	0
34_53_86__s1	1105	1784	2413	19.058296	0	0
34_53_95__s1	912	1299	1696	14.637904	0	1
34_54_25__s1	560	821	1077	22.533495	0	0
34_54_34__s1	2049	3724	5010	16.997852	0	0
34_54_39__s1	1207	2225	2995	22.561798	0	0
34_54_40__s1	1124	1703	2269	15.158637	2	0
34_54_43__s1	808	1234	1625	23.987034	0	0
34_54_58__s1	1388	2439	3285	21.443214	5	0
34_54_64__s1	2611	5271	7037	16.397799	0	0
34_54_84__s1	616	944	1255	24.682203	0	0
34_55_20__s1	871	1320	1713	17.878788	2	0
34_55_68__s1	630	868	1122	18.663593	5	0
34_55_82__s1	1550	2666	3541	21.238274	1	0
34_55_85__s1	779	1170	1542	20.769232	2	0
34_55_88__s1	666	933	1263	18.220793	0	0
34_56_18__s1	1323	1857	2520	3.8793101	0	1
34_56_20__s1	890	1358	1832	19.21944	5	0
34_56_27__s1	1183	1877	2560	19.232819	6	0
34_56_51__s1	2178	4222	5728	20.44539	4	0
34_56_67__s1	641	960	1252	14.791666	2	1
34_56_70__s1	1192	2013	2747	19.4334	4	0
34_57_11__s1	1353	2249	3043	20.72032	0	0
34_57_33__s1	2161	4130	5594	16.44466	0	0
34_57_58__s1	1397	2412	3240	19.237146	1	0
34_57_76__s1	826	1223	1667	13.57318	0	1
34_57_85__s1	921	1147	1531	3.8394413	3	1
34_57_89__s1	1532	2378	3201	14.640303	1	1
34_57_92__s1	1243	1941	2636	14.492006	3	1
34_57_94__s1	793	1114	1467	15.453729	0	0
34_58_07__s1	717	993	1342	15.810675	0	0
34_58_28__s1	1492	2893	3811	23.686031	1	0
34_59_33__s1	1086	1697	2253	16.381851	7	0
34_59_40__s1	1930	3655	4970	20.383038	2	0
34_59_50__s1	1677	2869	3889	14.475061	0	1
34_59_52__s1	1612	2889	3884	18.940443	2	0
34_59_71__s1	1264	1917	2582	12.780386	5	1
34_59_76__s1	832	1276	1740	20.376175	0	0
34_59_83__s1	671	977	1266	20.675537	5	0
34_59_88__s1	1317	2270	3091	21.145374	4	0
34_60_06__s1	915	1444	1986	21.6759	0	0
34_60_07__s1	1233	2037	2792	17.42759	0	0
34_60_11__s1	844	1237	1635	17.219078	0	0
34_60_17__s1	841	1303	1773	17.574827	0	0
34_60_21__s1	744	1137	1499	22.09507	0	0
34_60_22__s1	1055	1499	2003	13.150867	0	1
34_60_30__s1	1096	1691	2268	19.041986	0	0
34_60_52__s1	654	809	1065	8.6526575	2	1
34_60_59__s1	1468	2474	3334	13.14725	4	1
34_60_60__s1	1429	2375	3219	18.652632	0	0
34_60_75__s1	823	1222	1654	20.049099	3	0
34_60_83__s1	1455	2088	2798	11.877395	4	1
34_60_91__s1	1570	2448	3289	12.336601	5	1
34_61_43__s1	1044	1695	2286	21.41593	0	0
34_61_47__s1	910	1430	1951	24.369747	2	0
34_61_54__s1	699	1102	1501	19.545456	1	0
34_61_59__s1	1439	2417	3279	20.479935	0	0
34_61_68__s1	1382	2227	2928	14.60018	5	1
34_61_75__s1	573	886	1208	22.937853	3	0
34_62_06__s1	1068	1599	2176	12.828536	0	1
34_62_23__s1	975	1576	2101	17.576141	0	0
34_62_86__s1	1087	1636	2191	13.691932	0	1
34_62_87__s1	1177	1803	2479	12.534664	0	1
34_63_14__s1	895	1400	1902	15.928571	4	0
34_63_23__s1	1651	2807	3808	16.387602	0	0
34_63_37__s1	1753	3118	4175	18.38306	0	0
34_63_68__s1	969	1445	1932	18.477509	0	0
34_63_72__s1	874	1213	1628	17.312449	3	0
34_63_90__s1	1178	2009	2725	20.9557	0	0
34_64_21__s1	878	1223	1664	16.202946	0	0
34_64_92__s1	1804	3147	4247	15.511762	2	0
34_64_96__s1	1071	1689	2294	18.65009	0	0
34_65_36__s1	892	1447	1987	18.866621	0	0
34_65_72__s1	2414	4652	6325	15.713671	0	0
34_65_76__s1	1543	2548	3413	18.524332	6	0
34_65_85__s1	1292	2126	2936	17.16839	4	0
34_65_86__s1	1524	2787	3760	20.200933	0	0
34_65_88__s1	1131	1728	2360	15.625	0	0
34_65_94__s1	1548	2677	3667	13.004485	4	1
34_66_11__s1	689	956	1286	18.514643	3	0
34_66_27__s1	639	876	1135	16.210045	0	0
34_66_41__s1	1763	3163	4247	20.872866	0	0
34_66_64__s1	1019	1728	2350	22.569445	0	0
34_67_07__s1	1521	2643	3501	18.199017	0	0
34_67_10__s1	1562	2899	3873	24.422215	0	0
34_67_13__s1	1197	1829	2439	16.356674	2	0
34_67_19__s1	1175	1835	2441	11.129296	1	1
34_67_21__s1	1175	1989	2631	22.898842	0	0
34_67_29__s1	1513	2486	3272	18.905874	0	0
34_67_35__s1	1569	2659	3576	17.976683	0	0
34_67_82__s1	1012	1611	2097	20.06211	0	0
34_68_40__s1	693	975	1291	22.358974	2	0
34_68_54__s1	991	1465	1972	18.225256	3	0
34_68_82__s1	1004	1665	2302	24.564564	3	0
34_68_84__s1	895	1309	1702	18.640182	0	0
34_69_12__s1	1204	1883	2490	18.26872	1	0
34_69_46__s1	1015	1630	2177	12.952731	4	1
34_69_47__s1	946	1434	1937	17.991632	0	0
34_69_54__s1	636	917	1246	18.538713	0	0
34_69_59__s1	2473	4557	6088	16.974089	2	0
34_70_05__s1	787	1231	1648	21.527214	1	0
34_70_38__s1	1254	2012	2731	16.600397	0	0
34_70_74__s1	826	1099	1484	5.641492	4	1
34_70_86__s1	882	1337	1794	18.100224	0	0
34_70_92__s1	1767	3201	4312	21.8125	0	0
34_71_03__s1	1875	3215	4359	15.308027	2	0
34_71_15__s1	1055	1548	2086	15.190692	0	0
34_71_29__s1	1620	2814	3783	20.575693	1	0
34_71_34__s1	1609	2816	3846	17.655416	0	0
34_71_40__s1	561	814	1053	24.201473	2	0
34_71_42__s1	1057	1744	2375	20.826162	0	0
34_71_65__s1	773	1221	1643	24.242424	0	0
34_71_78__s1	1033	1718	2307	22.467985	0	0
34_72_02__s1	869	1289	1696	16.679596	0	0
34_72_19__s1	1044	1667	2202	20.468187	0	0
34_72_27__s1	2514	5018	6804	15.587004	3	0
34_72_29__s1	1894	3401	4569	16.583357	5	0
34_72_33__s1	721	1090	1472	21.120293	0	0
34_72_34__s1	1768	2872	3879	15.116684	6	0
34_72_50__s1	1042	1649	2186	17.101273	2	0
34_72_53__s1	752	1078	1418	19.109463	7	0
34_72_56__s1	1348	2396	3263	23.799582	0	0
34_72_87__s1	1400	2255	3063	13.975155	0	1
34_72_92__s1	691	1158	1573	22.731201	0	0
34_72_93__s1	607	836	1111	17.22488	2	0
34_72_94__s1	803	1262	1634	20.839937	0	0
34_73_63__s1	747	971	1244	10.3092785	0	1
34_73_84__s1	1494	2589	3439	21.127848	0	0
34_73_86__s1	1420	2533	3464	18.3182	4	0
34_74_28__s1	736	1142	1490	22.192982	4	0
34_74_32__s1	1244	2151	2874	20.641562	0	0
34_74_40__s1	853	1241	1656	16.196615	0	0
34_74_67__s1	761	1061	1399	13.572102	0	1
34_74_93__s1	2009	3617	4927	16.947746	6	0
34_75_12__s1	1549	2728	3678	22.222223	1	0
34_75_30__s1	1632	2804	3828	13.908702	5	1
34_75_51__s1	2348	4382	5910	16.754166	0	0
34_75_58__s1	1650	2704	3600	18.64595	2	0
34_75_61__s1	997	1502	1991	18.442078	0	0
34_75_67__s1	1167	1872	2501	17.8953	2	0
34_75_76__s1	1301	1982	2663	14.682139	5	1
34_75_96__s1	1097	1676	2260	19.51074	2	0
34_76_45__s1	1259	1889	2579	13.022764	3	1
34_76_53__s1	946	1347	1847	14.476615	0	1
34_76_86__s1	620	963	1278	24.818275	0	0
34_76_88__s1	1035	1633	2144	20.391918	0	0
34_77_12__s1	508	795	1045	23.018867	1	0
34_77_21__s1	1355	2160	2913	16.257526	0	0
34_77_49__s1	894	1396	1921	22.365591	0	0
34_77_55__s1	1587	2550	3392	18.438602	3	0
34_77_57__s1	848	1255	1670	18.964144	1	0
34_78_11__s1	936	1535	2047	23.908796	0	0
34_78_27__s1	705	981	1257	15.698268	5	0
34_78_37__s1	734	1059	1378	17.10775	0	0
34_78_38__s1	785	1150	1505	23.652174	0	0
34_78_58__s1	1261	2169	2960	22.63716	0	0
34_78_89__s1	950	1426	1967	16.409536	0	0
34_79_01__s1	863	1457	2017	23.71134	0	0
34_79_21__s1	2290	4093	5489	15.497433	0	0
34_79_50__s1	689	984	1295	18.800814	0	0
34_79_51__s1	999	1648	2291	20.206312	0	0
34_79_53__s1	854	1292	1727	19.582043	0	0
34_79_83__s1	721	1018	1373	16.699411	0	0
34_79_91__s1	904	1361	1794	16.544117	0	0
34_80_23__s1	1118	1613	2142	10.918115	3	1
34_80_33__s1	790	1135	1510	17.885464	3	0
34_80_41__s1	890	1519	2039	23.502304	4	0
34_80_42__s1	2009	3709	5073	18.662352	0	0
34_80_57__s1	779	1169	1560	20.872541	0	0
34_80_65__s1	869	1295	1759	17.683397	0	0
34_80_73__s1	983	1543	2051	20.233463	0	0
34_80_79__s1	1089	1714	2349	17.211203	0	0
34_81_28__s1	1095	1685	2255	17.388723	0	0
34_81_47__s1	860	1330	1813	15.801353	0	0
34_81_49__s1	963	1561	2085	22.371794	1	0
34_81_67__s1	1005	1540	1991	13.97011	3	1
34_81_82__s1	2062	3832	5192	18.015667	0	0
34_81_91__s1	933	1476	1993	19.037941	3	0
34_82_29__s1	1683	3015	3948	19.210352	0	0
34_82_37__s1	995	1525	2061	19.422573	0	0
34_82_59__s1	1178	2148	2905	22.765364	0	0
34_82_71__s1	1485	2404	3238	17.977528	3	0
34_82_84__s1	919	1346	1759	20.743494	2	0
34_82_94__s1	1319	2117	2868	15.11573	5	0
34_83_41__s1	690	978	1275	18.302658	0	0
34_83_63__s1	1080	1646	2202	17.739975	0	0
34_84_05__s1	1333	2209	2916	18.560434	0	0
34_84_14__s1	1094	1755	2337	18.689459	2	0
34_84_15__s1	2260	4520	6234	19.154118	1	0
34_84_17__s1	1479	2524	3334	16.527943	0	0
34_84_22__s1	867	1333	1825	16.504126	0	0
34_84_31__s1	1257	1958	2584	15.730338	0	0
34_84_38__s1	2828	5628	7646	14.516703	0	1
34_84_42__s1	1770	3037	4103	16.842451	0	0
34_84_57__s1	1100	1532	2075	3.2658393	4	1
34_84_72__s1	1009	1601	2223	22.236103	0	0
34_85_33__s1	1687	2692	3590	13.558692	5	1
34_85_50__s1	1492	2448	3231	14.957089	2	1
34_85_76__s1	2256	4288	5746	19.006529	0	0
34_85_82__s1	1698	3658	4931	15.2584095	4	0
34_85_96__s1	777	1132	1522	19.717064	3	0
34_86_14__s1	1787	2993	4080	16.605413	0	0
34_86_50__s1	1064	1629	2239	17.065685	0	0
34_86_53__s1	1223	1960	2648	21.530611	1	0
34_86_82__s1	1202	1943	2621	17.138445	4	0
34_86_83__s1	979	1469	1926	17.222599	0	0
34_86_95__s1	831	1260	1687	19.126984	0	0
34_86_96__s1	883	1311	1791	18.15408	0	0
34_87_23__s1	1040	1686	2229	14.353498	1	1
34_87_68__s1	821	1190	1532	14.87395	0	1
34_87_80__s1	926	1410	1910	17.955997	0	0
34_88_39__s1	1219	1930	2558	18.247797	0	0
34_88_54__s1	1704	3167	4346	19.134829	0	0
34_88_88__s1	1102	1763	2300	21.327282	3	0
34_88_92__s1	1924	3348	4459	15.113502	0	0
34_89_36__s1	1559	2666	3577	19.729933	0	0
34_90_07__s1	881	1268	1764	16.258879	0	0
34_90_15__s1	1427	2369	3174	16.251583	5	0
34_90_45__s1	1061	1728	2307	20.081018	0	0
34_90_71__s1	684	1092	1474	18.772894	4	0
34_90_76__s1	1482	2667	3548	23.172102	0	0
34_91_45__s1	1059	1615	2150	17.596035	0	0
34_91_85__s1	867	1343	1814	22.114668	0	0
34_91_88__s1	573	902	1184	21.286032	1	0
34_92_19__s1	697	1094	1474	23.491774	0	0
34_92_21__s1	949	1590	2140	24.54374	0	0
34_92_46__s1	1360	2353	3174	21.777967	0	0
34_93_12__s1	714	1092	1461	17.673992	0	0
34_93_25__s1	1306	1997	2665	17.42614	6	0
34_93_29__s1	1042	1679	2253	18.106014	0	0
34_93_37__s1	1096	1818	2454	22.179417	0	0
34_93_45__s1	1396	2155	2834	14.3918295	4	1
34_94_22__s1	1483	2827	3820	24.19526	0	0
34_94_24__s1	1114	1767	2385	20.113316	2	0
34_94_36__s1	1026	1594	2110	18.318695	0	0
34_94_49__s1	740	1143	1559	22.659666	0	0
34_94_59__s1	968	1392	1817	13.741008	0	1
34_94_62__s1	614	833	1095	11.884754	0	1
34_94_78__s1	796	1229	1670	20.66721	4	0
34_94_79__s1	719	1102	1480	20.7804	0	0
34_94_95__s1	860	1476	2003	22.628727	0	0
34_95_07__s1	608	807	1053	14.869888	0	1
34_95_10__s1	2651	5424	7304	24.539085	2	0
34_95_37__s1	710	1127	1504	24.578527	0	0
34_95_38__s1	1048	1618	2185	18.923933	0	0
34_95_57__s1	1360	2128	2831	16.878233	0	0
34_95_79__s1	1973	3408	4581	19.894365	3	0
34_96_17__s1	1492	2536	3408	18.29653	5	0
34_96_20__s1	1724	3234	4348	18.22401	1	0
34_96_40__s1	786	1134	1476	18.6067	0	0
34_96_45__s1	1691	2823	3800	20.340185	3	0
34_96_54__s1	870	1474	1976	23.777174	3	0
34_96_56__s1	567	792	1067	19.570707	0	0
34_96_89__s1	1762	2925	3996	14.769231	1	1
35_01_03__s1	1351	2150	2875	20.372093	3	0
35_01_79__s1	899	1305	1711	16.564417	0	0
35_01_84__s1	624	834	1114	16.546762	0	0
35_01_92__s1	615	823	1074	15.431349	0	0
35_03_17__s1	665	976	1285	20.389343	0	0
35_03_21__s1	1218	1824	2381	15.131579	3	0
35_03_32__s1	640	842	1100	17.814728	7	0
35_03_34__s1	848	1229	1627	16.517494	3	0
35_03_53__s1	742	1097	1431	17.137648	4	0
35_03_65__s1	748	1124	1478	22.686832	0	0
35_03_78__s1	698	1019	1398	19.52895	0	0
35_03_81__s1	816	1094	1438	9.881062	5	1
35_03_91__s1	818	1216	1642	23.355263	3	0
35_04_38__s1	1092	1726	2268	19.756662	0	0
35_04_49__s1	1354	2116	2852	18.770685	3	0
35_05_19__s1	1233	1786	2344	14.341738	3	1
35_05_85__s1	664	949	1241	22.339304	4	0
35_06_29__s1	1122	1770	2343	14.980215	4	1
35_06_64__s1	1387	2255	2933	18.935698	1	0
35_07_23__s1	929	1463	1936	21.189337	1	0
35_07_39__s1	703	984	1329	20.121952	0	0
35_07_45__s1	945	1428	1917	19.467787	0	0
35_07_65__s1	1335	2370	3161	23.755274	0	0
35_08_08__s1	1160	1820	2461	21.868132	0	0
35_08_09__s1	616	810	1042	13.861386	2	1
35_08_15__s1	777	1195	1639	21.841005	0	0
35_08_42__s1	583	903	1182	24.806202	0	0
35_08_64__s1	1328	2003	2622	15.177234	1	0
35_08_76__s1	665	924	1281	17.640692	0	0
35_08_79__s1	749	1023	1367	16.617792	3	0
35_08_84__s1	654	889	1191	17.097862	0	0
35_08_89__s1	995	1559	2064	19.383825	0	0
35_09_08__s1	1021	1506	1987	17.342194	5	0
35_09_39__s1	961	1490	2005	18.267294	0	0
35_09_42__s1	699	1013	1364	22.01382	0	0
35_09_62__s1	764	1195	1526	21.422594	0	0
35_09_76__s1	699	899	1184	10.122358	0	1
35_10_36__s1	1110	1642	2223	13.824604	0	1
35_10_42__s1	1044	1529	2063	17.396992	0	0
35_10_47__s1	966	1416	1923	13.771187	0	1
35_10_70__s1	1192	1804	2417	11.585366	0	1
35_11_39__s1	1537	2619	3505	21.229477	3	0
35_11_64__s1	685	982	1265	20.0611	0	0
35_12_27__s1	856	1341	1782	22.07308	0	0
35_13_77__s1	1817	3217	4319	22.039167	6	0
35_13_96__s1	712	1031	1340	17.167797	7	0
35_14_10__s1	888	1353	1784	22.616407	0	0
35_16_08__s1	616	862	1140	19.953596	0	0
35_16_67__s1	1016	1506	1974	15.471448	5	0
35_17_07__s1	1058	1541	2099	18.62427	3	0
35_17_94__s1	918	1259	1658	14.614775	2	1
35_18_02__s1	1562	2472	3208	13.678673	0	1
35_18_25__s1	735	1059	1391	19.64117	0	0
35_18_38__s1	857	1166	1544	14.408234	6	1
35_18_52__s1	909	1249	1668	12.730185	0	1
35_18_54__s1	1667	2673	3543	14.66517	5	1
35_19_30__s1	1613	2541	3410	17.00118	3	0
35_19_36__s1	649	962	1245	22.765074	3	0
35_19_71__s1	2283	4083	5495	19.843214	1	0
35_19_88__s1	1931	3195	4275	19.248827	0	0
35_20_10__s1	1158	1817	2442	21.046833	0	0
35_20_59__s1	1841	3269	4324	22.361578	0	0
35_20_69__s1	965	1514	2014	23.33113	6	0
35_21_75__s1	966	1454	1998	18.019257	0	0
35_23_75__s1	678	956	1291	23.117155	3	0
35_24_04__s1	630	882	1183	17.800453	1	0
35_24_67__s1	792	1129	1505	18.689104	3	0
35_25_32__s1	2195	4059	5408	18.343195	0	0
35_25_59__s1	555	795	989	24.025158	7	0
35_26_33__s1	669	930	1240	19.032257	7	0
35_26_39__s1	826	1197	1572	17.460318	0	0
35_26_63__s1	669	922	1199	17.13666	0	0
35_26_78__s1	947	1438	1909	21.696802	3	0
35_27_16__s1	798	1112	1458	18.255396	3	0
35_27_27__s1	1002	1492	1977	15.157612	5	0
35_27_36__s1	676	1034	1390	24.564796	0	0
35_27_82__s1	1288	2071	2758	18.300339	5	0
35_27_90__s1	1387	2177	2922	14.84375	0	1
35_28_01__s1	569	855	1141	21.871346	1	0
35_28_12__s1	637	851	1122	13.529412	3	1
35_28_20__s1	611	886	1188	22.573364	0	0
35_28_23__s1	955	1531	2073	19.411764	4	0
35_28_38__s1	1467	2591	3533	19.49807	4	0
35_28_46__s1	995	1340	1791	8.432837	2	1
35_28_49__s1	627	885	1142	19.096045	1	0
35_28_50__s1	894	1298	1689	16.949154	3	0
35_29_28__s1	580	811	1067	16.76942	0	0
35_29_42__s1	790	1034	1370	11.79884	0	1
35_29_45__s1	722	956	1247	12.552301	0	1
35_29_51__s1	918	1434	1964	22.105997	0	0
35_29_82__s1	1449	2490	3311	21.293692	0	0
35_29_85__s1	900	1350	1773	22.222223	2	0
35_31_22__s1	627	904	1220	21.460176	2	0
35_31_31__s1	1516	2498	3409	20.256205	0	0
35_31_39__s1	1047	1696	2263	20.165094	0	0
35_31_41__s1	663	906	1168	15.4525385	7	0
35_31_45__s1	1069	1436	1897	10.956037	1	1
35_32_18__s1	596	815	1053	14.969325	0	1
35_32_20__s1	781	1240	1662	24.67742	0	0
35_32_30__s1	922	1310	1737	16.488548	0	0
35_32_43__s1	766	1092	1450	18.498169	0	0
35_32_51__s1	614	853	1109	16.29543	0	0
35_32_52__s1	795	1176	1529	21.088434	0	0
35_33_17__s1	2178	3712	5018	14.6591215	5	1
35_33_19__s1	963	1507	2017	21.23424	0	0
35_33_29__s1	607	846	1092	19.148937	2	0
35_33_35__s1	828	1289	1726	22.265322	0	0
35_33_43__s1	772	1181	1556	21.337849	2	0
35_33_59__s1	1065	1591	2082	17.53614	0	0
35_33_73__s1	801	1232	1634	23.051947	0	0
35_33_79__s1	2502	4785	6448	17.49582	0	0
35_34_06__s1	690	939	1287	15.654951	2	0
35_34_15__s1	2049	3509	4716	16.528925	5	0
35_34_33__s1	860	1317	1726	20.425209	0	0
35_34_36__s1	727	1031	1365	16.876818	0	0
35_34_40__s1	2231	4275	5783	19.649122	4	0
35_34_69__s1	1088	1613	2174	18.288902	5	0
35_34_76__s1	948	1566	2116	16.86901	1	0
35_35_02__s1	1543	2438	3207	19.696348	6	0
35_35_27__s1	732	1101	1480	19.981834	1	0
35_35_55__s1	875	1310	1731	17.40458	1	0
35_35_69__s1	1212	1958	2663	19.662922	0	0
35_35_84__s1	1195	1830	2435	18.10722	6	0
35_36_31__s1	570	810	1072	22.249691	0	0
35_36_36__s1	870	1295	1731	19.6139	0	0
35_36_43__s1	602	868	1131	20.506912	0	0
35_36_54__s1	962	1462	1903	20.725035	7	0
35_36_56__s1	755	1210	1553	22.396694	0	0
35_36_72__s1	1923	3563	4803	18.135878	0	0
35_37_17__s1	596	823	1056	18.833536	4	0
35_37_27__s1	1026	1571	2078	21.323997	0	0
35_37_44__s1	1193	1821	2476	13.901099	5	1
35_37_50__s1	1543	2535	3387	22.147652	1	0
35_37_69__s1	641	884	1141	16.402716	0	0
35_37_71__s1	1590	2741	3726	20.394016	0	0
35_38_23__s1	1085	1740	2293	21.37931	0	0
35_38_43__s1	767	1056	1407	16.018957	1	0
35_38_57__s1	1047	1652	2233	13.99152	4	1
35_38_60__s1	1095	1694	2243	20.720188	0	0
35_39_30__s1	806	1036	1354	11.00386	5	1
35_39_39__s1	593	840	1068	18.809525	7	0
35_39_72__s1	684	960	1273	19.479166	0	0
35_39_73__s1	2116	3786	4981	14.078183	0	1
35_39_76__s1	2381	4549	6056	18.773355	5	0
35_40_07__s1	1033	1522	2035	13.74096	5	1
35_40_13__s1	777	1161	1560	21.705427	0	0
35_40_59__s1	786	1089	1400	14.508724	0	1
35_40_61__s1	790	1229	1595	23.515053	1	0
35_40_79__s1	804	1218	1621	23.316912	5	0
35_41_04__s1	955	1449	1891	11.456177	1	1
35_41_10__s1	977	1526	2013	21.428572	0	0
35_41_16__s1	1357	2153	2884	19.461218	5	0
35_42_10__s1	904	1427	1890	21.443588	2	0
35_42_26__s1	1028	1486	2062	17.833109	3	0
35_42_65__s1	863	1299	1749	19.784449	0	0
35_42_69__s1	610	923	1225	21.9935	0	0
35_42_78__s1	853	1253	1654	19.952116	0	0
35_43_09__s1	847	1320	1794	17.575758	1	0
35_43_14__s1	1063	1562	2103	17.75641	3	0
35_43_22__s1	1075	1614	2123	16.418835	0	0
35_43_41__s1	612	804	1052	13.184079	0	1
35_43_44__s1	1058	1679	2256	20.786182	0	0
35_44_28__s1	739	1174	1545	22.402044	0	0
35_44_61__s1	728	1053	1379	24.406458	2	0
35_44_70__s1	950	1359	1882	13.833702	0	1
35_44_87__s1	1125	1716	2271	18.99767	5	0
35_45_02__s1	586	794	1051	12.358133	1	1
35_45_10__s1	736	1071	1432	20.821663	7	0
35_45_42__s1	1421	2299	3091	17.667536	3	0
35_45_59__s1	1197	1872	2448	15.598291	0	0
35_45_81__s1	1178	1723	2339	12.188045	0	1
35_46_39__s1	1470	2314	3129	16.724287	4	0
35_46_49__s1	578	870	1131	23.793102	0	0
35_47_13__s1	833	1234	1615	20.016207	3	0
35_48_21__s1	953	1377	1832	19.113373	3	0
35_48_71__s1	974	1518	1997	23.731049	1	0
35_49_06__s1	729	1074	1397	20.391062	0	0
35_49_22__s1	992	1487	1991	20.981842	7	0
35_49_41__s1	671	971	1254	22.863028	0	0
35_49_68__s1	606	868	1115	18.317972	0	0
35_50_27__s1	899	1393	1873	21.079136	2	0
35_50_40__s1	1287	2078	2770	16.939363	4	0
35_50_85__s1	577	855	1114	21.520468	0	0
35_51_05__s1	2023	3383	4530	15.168539	3	0
35_51_63__s1	1201	1937	2555	19.56634	0	0
35_51_87__s1	2024	3823	5139	22.62621	5	0
35_52_06__s1	941	1381	1830	16.944242	4	0
35_52_10__s1	1045	1586	2146	21.43758	4	0
35_52_25__s1	853	1255	1641	19.840637	5	0
