bc_wells	gene_count	tscp_count	mread_count	pct_counts_mt	leiden	pct_counts_mt_below_7
30_70_51	328	372	387	5.645161	0	1
30_70_93	586	712	734	6.1884665	0	1
30_71_13	415	492	508	8.571429	1	0
30_71_44	476	566	581	6.8904595	0	1
30_71_49	757	926	951	6.4794817	0	1
30_71_54	398	473	483	8.050848	0	0
30_72_07	302	356	362	8.757062	0	0
30_74_23	388	467	476	4.2826552	2	1
30_74_40	383	447	457	7.8299775	0	0
30_75_08	539	655	671	7.4809165	1	0
30_76_28	1862	2711	2777	7.2378135	1	0
30_76_65	410	480	491	7.098121	0	0
30_76_81	301	358	369	10.893854	0	0
30_77_05	895	1163	1177	9.122203	2	0
30_78_45	467	576	600	10.97561	1	0
30_78_68	323	398	405	10.80402	1	0
30_79_33	681	839	856	8.939214	1	0
30_79_93	346	415	426	10.169491	0	0
30_80_23	406	491	502	10.224949	0	0
30_80_80	749	925	951	7.4594593	0	0
30_81_13	754	928	959	6.695464	0	1
30_81_29	324	397	410	8.816121	0	0
30_81_82	314	364	372	6.887052	0	1
30_83_89	312	378	395	8.776595	1	0
30_84_15	394	471	480	8.704883	1	0
30_85_35	699	869	888	5.75374	0	1
30_85_79	917	1226	1265	9.722222	0	0
30_85_94	633	770	792	8.441559	1	0
30_86_05	521	627	640	6.86901	1	1
30_86_32	397	485	502	6.832298	1	1
30_86_56	446	545	563	9.742647	0	0
30_87_23	334	358	367	3.9215689	0	1
30_87_87	304	361	367	8.864265	0	0
30_87_90	317	375	387	7.733333	0	0
30_88_24	337	398	406	10.80402	1	0
30_88_61	311	369	378	12.737126	0	0
30_89_47	557	697	712	7.902299	1	0
30_90_06	572	687	701	6.695779	0	1
30_90_19	535	654	671	8.882083	0	0
30_90_48	1189	1604	1642	9.295072	0	0
30_90_66	578	712	733	6.1884665	1	1
30_92_36	307	352	360	5.1282053	0	1
30_93_55	313	347	353	4.624277	1	1
30_93_58	322	392	400	5.8673472	0	1
30_93_91	312	382	393	10.498688	0	0
30_94_16	360	428	441	9.813085	0	0
30_94_22	311	360	364	4.735376	1	1
30_94_56	1372	1857	1903	6.4081855	0	1
30_95_15	502	640	654	11.598745	2	0
30_95_34	437	526	540	8.380953	0	0
31_01_88	530	662	677	10.0	1	0
31_02_08	307	350	355	8.285714	0	0
31_02_33	323	359	368	3.064067	2	1
31_02_41	610	725	749	6.9060774	0	1
31_04_24	324	380	387	6.8601584	2	1
31_04_74	376	457	472	8.315098	1	0
31_05_51	380	450	465	6.4444447	2	1
31_05_78	389	453	463	3.97351	0	1
31_05_87	659	817	833	7.343941	1	0
31_06_06	380	462	474	7.5921907	0	0
31_07_41	411	461	469	5.2060738	0	1
31_07_81	325	371	377	7.008086	2	0
31_08_17	513	587	602	5.451448	2	1
31_08_85	440	511	520	3.7181995	1	1
31_09_32	399	465	476	6.263499	0	1
31_10_34	396	458	472	6.113537	1	1
31_10_47	1117	1402	1437	5.210564	1	1
31_10_66	533	654	673	4.7400613	2	1
31_12_49	448	512	526	5.6751466	0	1
31_12_52	691	849	866	6.0283685	2	1
31_12_87	827	1005	1031	5.9880238	0	1
31_13_12	674	812	832	3.9408867	0	1
31_13_17	539	633	650	4.272152	1	1
31_13_33	1773	2451	2527	5.510204	0	1
31_13_50	306	345	361	5.217391	1	1
31_15_14	397	467	474	7.9229126	1	0
31_15_73	328	391	396	7.1611257	2	0
31_15_78	389	435	442	3.2183907	0	1
31_16_10	390	471	478	5.555556	0	1
31_16_42	446	518	528	6.370656	1	1
31_16_94	301	346	356	7.5362315	0	0
31_17_07	584	674	691	6.083086	0	1
31_17_87	415	491	498	7.1283092	0	0
31_18_16	656	801	820	5.9925094	1	1
31_18_17	455	535	544	4.8598127	0	1
31_18_46	493	568	576	5.6437387	0	1
31_18_49	378	448	456	6.026786	0	1
31_18_69	368	434	447	4.608295	0	1
31_18_96	450	515	527	4.07767	2	1
31_19_47	374	436	446	5.5427256	0	1
31_19_84	511	640	650	6.5624995	1	1
31_19_91	439	514	535	3.8986354	1	1
31_20_51	1270	1662	1703	6.197353	1	1
31_24_20	2289	3293	3354	4.678007	0	1
31_24_22	1502	2098	2150	4.9642005	0	1
31_24_31	565	672	693	6.10119	1	1
31_25_13	329	366	375	2.4590163	0	1
31_26_11	317	376	385	6.4516125	0	1
31_26_23	668	820	844	5.8536587	1	1
31_26_27	336	393	401	4.580153	0	1
31_26_40	300	345	353	6.9565215	0	1
31_26_45	341	401	410	6.7500005	0	1
31_26_82	734	904	924	5.420354	0	1
31_27_95	704	860	883	6.9767447	1	1
31_28_80	328	358	366	3.6312847	1	1
31_28_96	335	399	410	2.0050125	2	1
31_29_14	355	409	420	6.3725495	2	1
31_29_23	300	346	355	7.2674417	0	0
31_29_69	442	515	534	5.6310678	0	1
31_30_31	318	374	384	8.823529	0	0
31_30_42	452	549	564	11.111112	0	0
31_30_79	372	428	442	5.854801	0	1
31_30_80	350	417	424	6.7146287	1	1
31_31_19	427	488	498	6.557377	1	1
31_31_50	524	610	622	4.4334974	1	1
31_31_83	334	375	380	4.8	0	1
31_31_85	1183	1593	1643	5.2201257	2	1
31_32_19	512	618	627	5.1863856	0	1
31_32_54	497	589	606	6.1120543	0	1
31_33_74	430	511	529	6.4705887	2	1
31_33_87	1129	1430	1466	5.0384884	0	1
31_34_15	915	1151	1182	7.043478	1	0
31_34_33	720	871	885	3.9035592	0	1
31_35_08	387	449	463	6.6815147	0	1
31_35_46	397	479	498	5.672269	2	1
31_35_85	531	643	658	8.099689	1	0
31_36_20	320	371	381	5.1212935	0	1
31_36_26	628	773	797	6.338939	0	1
31_36_35	301	332	337	4.833837	2	1
31_36_77	476	538	552	4.4692736	0	1
31_36_94	368	416	428	4.0865383	0	1
31_38_31	1095	1493	1525	6.639839	0	1
31_38_44	419	494	506	4.665314	1	1
31_39_56	343	409	421	6.112469	1	1
31_39_74	445	529	545	7.7504725	0	0
31_40_15	398	464	473	6.4794817	0	1
31_40_27	825	999	1017	4.6046042	0	1
31_40_31	582	709	730	8.192091	0	0
31_40_87	460	519	537	3.8535647	0	1
31_40_95	578	705	719	5.6737585	0	1
31_41_06	314	349	355	6.303725	2	1
31_41_35	331	393	405	5.0890584	0	1
31_42_63	634	809	827	6.5512977	0	1
31_42_77	346	404	413	6.188119	0	1
31_45_56	338	420	437	7.857143	0	0
31_45_70	493	569	585	3.8732395	0	1
31_46_29	579	682	698	5.4331865	0	1
31_46_41	565	635	652	4.905063	1	1
31_47_75	333	385	394	4.935065	0	1
31_48_17	319	378	387	6.084656	1	1
31_48_31	418	513	524	7.4074073	0	0
31_48_45	411	478	487	4.6025105	1	1
31_49_11	308	356	365	5.3370786	2	1
31_52_32	768	983	1012	6.6191444	0	1
31_52_79	1278	1733	1778	6.362059	0	1
31_54_23	543	634	645	4.897314	1	1
31_56_04	978	1203	1232	6.156406	0	1
31_56_18	309	335	343	3.2835822	0	1
31_56_39	2780	4414	4504	6.19469	0	1
31_56_49	481	546	557	4.0366974	1	1
31_56_53	439	523	537	6.3218393	0	1
31_57_54	357	415	423	5.060241	0	1
31_57_72	522	625	640	4.8076925	1	1
31_57_74	344	394	404	6.8527923	0	1
31_57_88	1082	1410	1442	4.964539	1	1
31_57_93	456	530	544	4.7258983	2	1
31_58_61	321	350	357	4.2857146	1	1
31_58_73	510	589	594	4.7619047	1	1
31_58_80	352	412	425	5.609756	0	1
31_59_10	642	765	788	4.9673204	1	1
31_59_15	460	536	548	6.7164183	0	1
31_59_26	351	405	409	4.691358	1	1
31_59_80	969	1205	1237	5.2282157	0	1
31_60_42	367	455	464	12.527473	0	0
31_61_56	521	605	625	5.950413	1	1
31_61_89	313	360	371	7.5000005	2	0
31_62_22	717	900	921	5.67297	0	1
31_62_78	2417	3655	3761	5.5601206	1	1
31_63_29	379	429	445	5.1282053	0	1
31_63_56	674	813	832	5.7881775	0	1
31_63_89	328	383	391	5.221932	0	1
31_63_91	464	546	560	5.860806	2	1
31_65_17	372	425	434	7.2941175	2	0
31_65_27	317	364	370	6.0439563	0	1
31_66_33	464	571	584	6.315789	0	1
31_67_82	372	437	448	5.9633026	0	1
31_68_06	311	356	364	5.0561795	0	1
31_68_84	522	584	598	5.308219	1	1
31_68_96	405	462	479	4.978355	2	1
31_69_16	305	341	348	5.0	0	1
31_69_19	376	412	419	3.883495	0	1
31_69_54	422	530	545	4.528302	0	1
31_69_88	494	625	645	7.2115383	2	0
31_70_18	606	781	800	8.066581	0	0
31_70_23	451	529	540	6.26186	0	1
31_70_92	335	409	414	6.356968	0	1
31_71_01	660	766	782	5.620915	1	1
31_72_88	928	1225	1245	6.9387755	2	1
31_73_15	449	527	542	6.6413665	1	1
31_73_18	301	330	341	5.1671734	0	1
31_73_66	315	366	370	4.9180326	0	1
31_73_82	403	479	487	8.141962	0	0
31_74_19	634	765	774	4.712042	0	1
31_75_08	371	459	466	5.458515	2	1
31_75_24	426	486	497	5.3497944	0	1
31_75_44	429	513	526	6.0546875	0	1
31_75_84	814	955	977	5.8761806	1	1
31_77_30	475	557	575	5.02693	1	1
31_77_86	311	347	351	6.647399	0	1
31_79_39	300	347	359	4.624277	2	1
31_79_66	382	460	467	4.5751634	2	1
31_79_77	455	531	542	5.27307	0	1
31_79_89	336	380	385	5.0	0	1
31_80_70	311	363	373	7.479224	0	0
31_81_14	331	377	390	7.4270554	0	0
31_81_52	679	781	807	4.871795	1	1
31_81_77	342	386	394	4.6753244	0	1
31_84_52	846	1053	1078	5.988593	1	1
31_85_01	1600	2201	2253	7.097361	0	0
31_85_03	652	775	796	7.3548384	1	0
31_85_33	377	425	444	5.882353	1	1
31_86_73	391	446	457	5.1569505	1	1
31_86_80	395	463	474	4.978355	1	1
31_87_82	329	388	394	10.051546	2	0
31_88_11	628	758	774	9.102902	1	0
31_88_73	588	746	770	8.310992	0	0
31_88_83	444	525	538	6.870229	1	1
31_89_73	591	708	721	6.2234797	0	1
31_90_38	2159	3212	3306	6.201309	0	1
31_91_01	602	713	724	5.477528	0	1
31_91_80	310	372	379	6.4516125	0	1
31_91_82	712	906	927	8.185841	0	0
31_91_93	800	998	1017	6.519559	2	1
31_92_10	304	350	355	6.017192	1	1
31_92_17	377	469	482	7.70878	1	0
31_92_59	301	356	367	9.295775	0	0
31_94_56	750	965	987	6.327801	0	1
31_94_61	542	639	648	6.426332	0	1
31_94_77	316	372	381	9.139785	1	0
31_95_91	1592	2144	2199	5.9345794	1	1
31_96_18	331	376	382	7.2	1	0
32_01_27	373	434	442	7.373272	0	0
32_02_18	523	617	628	6.98052	1	1
32_02_20	450	549	561	6.7395263	0	1
32_02_43	1442	2020	2083	5.9990087	2	1
32_02_67	364	429	437	9.324009	0	0
32_02_90	1063	1366	1398	9.104259	1	0
32_03_25	431	495	502	8.097166	1	0
32_03_78	315	405	413	13.08642	0	0
32_03_82	350	405	413	5.6790123	1	1
32_04_02	994	1254	1281	8.4529505	1	0
32_04_82	887	1131	1160	8.5031	2	0
32_05_75	525	643	656	10.436137	0	0
32_05_83	385	453	465	5.5309734	2	1
32_05_95	901	1083	1107	5.1708217	1	1
32_06_16	351	410	424	9.02439	0	0
32_06_64	456	557	569	8.976661	0	0
32_06_87	477	576	594	7.8125	0	0
32_07_08	552	664	676	9.351433	2	0
32_07_40	1611	2152	2211	6.2383614	1	1
32_07_42	438	548	557	9.506398	0	0
32_07_61	336	374	388	6.6844916	0	1
32_08_20	313	356	365	7.022472	0	0
32_08_31	567	706	721	9.375	0	0
32_10_40	388	470	481	10.234542	0	0
32_10_53	315	363	373	7.713499	0	0
32_10_55	337	388	396	6.7183466	0	1
32_10_82	312	346	356	7.5144506	0	0
32_12_24	755	957	985	8.368201	0	0
32_12_42	404	516	531	11.45631	0	0
32_12_80	419	495	502	8.299595	2	0
32_13_18	720	898	919	7.80379	0	0
32_13_22	387	473	483	5.9322033	0	1
32_13_76	403	471	479	8.297873	0	0
32_14_27	346	394	400	7.124682	1	0
32_14_73	1090	1407	1434	6.543385	0	1
32_14_81	1890	2889	2952	7.303565	0	0
32_14_96	384	439	447	4.783599	0	1
32_15_13	402	483	494	9.128631	2	0
32_15_14	423	505	526	8.118812	0	0
32_15_91	306	350	359	6.017192	0	1
32_16_28	397	460	473	5.6892776	2	1
32_16_32	307	365	371	10.439561	0	0
32_16_84	345	388	396	5.1546392	0	1
32_17_41	306	355	362	9.322034	0	0
32_17_59	1562	2129	2178	7.048872	0	0
32_18_38	430	512	520	6.4453125	0	1
32_18_58	384	440	452	5.9360733	0	1
32_18_65	514	620	642	6.300484	0	1
32_18_94	462	561	573	7.8431377	0	0
32_19_52	317	370	378	8.672087	0	0
32_19_73	347	409	416	8.088236	2	0
32_19_78	433	523	537	7.1017275	0	0
32_19_94	476	574	587	9.5818815	1	0
32_20_23	349	403	417	4.962779	0	1
32_20_47	385	466	477	7.7253222	0	0
32_20_48	432	501	514	4.191617	2	1
32_20_49	340	396	404	6.818182	0	1
32_20_78	2015	3014	3087	7.998672	0	0
32_20_81	587	703	720	7.254623	1	0
32_20_87	308	357	363	4.481793	0	1
32_20_89	614	832	847	12.409638	1	0
32_22_09	364	437	448	11.6972475	0	0
32_22_31	377	430	442	5.3488374	2	1
32_22_66	338	396	402	9.113924	0	0
32_22_72	618	744	762	6.048387	0	1
32_22_77	360	426	436	6.338028	0	1
32_23_17	555	661	683	8.472012	1	0
32_23_48	456	506	519	5.533597	1	1
32_23_54	325	369	379	7.065217	2	0
32_23_67	776	992	1018	10.30303	0	0
32_23_87	450	527	536	9.677419	1	0
32_24_16	363	420	432	7.380953	2	0
32_24_34	310	372	382	8.602151	0	0
32_25_08	517	594	614	6.2394605	1	1
32_25_26	411	474	488	5.7082453	1	1
32_25_50	684	830	851	6.7714634	1	1
32_26_17	503	573	591	5.263158	2	1
32_26_77	397	472	482	9.745763	1	0
32_27_13	374	417	432	4.3269234	0	1
32_27_22	394	511	529	13.69863	0	0
32_27_37	371	452	460	7.743363	0	0
32_27_60	404	479	493	8.577406	2	0
32_27_65	402	481	496	5.4054055	0	1
32_27_73	333	398	410	4.2713566	2	1
32_27_78	307	352	363	7.692308	2	0
32_28_52	384	476	489	11.97479	0	0
32_28_56	602	737	752	8.276798	0	0
32_28_73	406	478	487	5.6603775	2	1
32_29_54	318	368	373	9.536785	0	0
32_29_79	577	697	713	6.5997133	2	1
32_29_92	342	401	409	7.2319202	0	0
32_30_20	383	452	461	8.40708	0	0
32_30_47	338	392	404	6.6326528	2	1
32_30_91	1148	1564	1604	4.990403	2	1
32_31_15	2091	3131	3198	9.523809	1	0
32_31_16	337	387	399	6.4599485	0	1
32_31_18	567	718	736	7.24234	0	0
32_31_81	455	539	546	3.8961039	0	1
32_31_95	684	839	854	4.3010755	0	1
32_31_96	857	1098	1126	7.01275	0	0
32_32_03	675	817	841	7.3619633	0	0
32_32_24	307	339	346	4.43787	2	1
32_32_28	309	354	361	6.779661	0	1
32_32_39	467	545	562	6.629834	1	1
32_32_40	314	377	385	10.344828	0	0
32_32_57	365	422	435	5.9241705	0	1
32_32_84	353	427	432	11.241218	0	0
32_33_08	363	435	443	9.21659	0	0
32_33_30	315	382	388	8.136483	2	0
32_33_61	371	464	478	7.9741383	0	0
32_33_66	408	487	494	6.5708423	0	1
32_33_70	487	602	619	11.647254	2	0
32_33_96	802	1013	1039	9.58498	2	0
32_34_15	310	362	368	9.192201	0	0
32_35_12	468	548	559	6.2043796	0	1
32_35_15	406	489	502	9.240247	0	0
32_35_20	613	731	748	6.29275	2	1
32_35_61	1098	1433	1465	7.6815643	0	0
32_35_82	931	1182	1207	8.128704	1	0
32_35_83	330	376	385	5.0531917	2	1
32_35_92	382	445	454	6.7567563	0	1
32_37_84	369	456	475	13.815789	0	0
32_38_12	305	367	376	7.084469	0	0
32_39_20	319	381	395	8.398951	0	0
32_39_52	906	1154	1184	8.578856	0	0
32_39_54	525	624	640	8.333334	0	0
32_39_57	304	355	362	6.197183	0	1
32_40_30	368	425	431	6.161137	0	1
32_40_45	478	568	582	5.820106	2	1
32_40_47	526	646	666	9.287926	0	0
32_40_58	532	629	644	7.6433125	0	0
32_40_68	2788	4586	4710	7.209963	0	0
32_40_69	363	411	418	6.326034	2	1
32_40_89	354	399	408	8.270677	0	0
32_41_03	822	999	1016	5.1102204	1	1
32_41_45	304	350	358	6.8767905	0	1
32_42_55	676	821	845	6.341463	2	1
32_42_56	314	371	378	7.816712	0	0
32_42_70	390	484	490	9.937888	0	0
32_43_04	320	374	390	9.383378	0	0
32_43_30	529	658	674	9.118542	1	0
32_43_54	520	652	665	8.282208	1	0
32_43_59	755	933	953	8.690987	2	0
32_43_79	591	734	753	10.777626	1	0
32_43_84	364	432	446	9.722222	0	0
32_45_28	505	587	602	5.8020477	1	1
32_45_51	346	398	403	6.5656567	0	1
32_45_79	385	445	458	5.643341	2	1
32_46_33	316	363	371	5.524862	2	1
32_46_54	372	423	436	9.929078	1	0
32_46_64	608	754	773	8.499336	1	0
32_46_71	411	478	489	7.112971	0	0
32_46_73	433	513	525	7.8125	2	0
32_46_80	461	560	576	8.214286	2	0
32_46_87	522	646	664	6.6563463	0	1
32_46_93	440	569	588	9.66608	0	0
32_47_61	635	761	784	3.2894738	2	1
32_48_16	456	529	539	5.882353	0	1
32_48_27	798	980	1000	7.055215	0	0
32_49_84	303	357	364	6.162465	0	1
32_49_85	447	536	552	7.276119	1	0
32_51_35	397	485	494	8.4536085	2	0
32_51_44	328	358	363	6.162465	1	1
32_51_73	319	356	373	7.6056337	0	0
32_52_03	421	522	532	7.4712644	2	0
32_52_10	369	422	438	5.6872034	0	1
32_52_25	301	367	373	7.901908	0	0
32_52_53	321	367	370	8.446866	0	0
32_52_74	498	590	602	8.658744	0	0
32_53_20	345	402	406	6.9651737	0	1
32_53_40	377	459	470	9.803922	0	0
32_53_85	622	792	819	8.734177	1	0
32_56_35	402	488	499	6.557377	0	1
32_56_42	1143	1534	1574	10.234681	1	0
32_56_51	1315	1760	1804	11.534091	1	0
32_56_55	414	489	505	7.5819674	0	0
32_56_61	531	618	629	5.177994	0	1
32_57_42	3618	6486	6642	8.227848	3	0
32_57_63	795	1032	1049	7.0805044	0	0
32_57_93	629	813	833	10.098522	2	0
32_58_05	487	617	631	7.62987	1	0
32_58_11	407	487	503	7.597536	0	0
32_58_19	739	912	931	7.354555	0	0
32_58_29	1997	2941	3014	7.4880867	1	0
32_58_40	1196	1645	1679	7.96837	0	0
32_58_44	432	505	516	5.7539682	2	1
32_59_18	374	441	448	6.818182	2	1
32_59_30	366	453	464	10.619469	0	0
32_60_58	635	773	795	10.362695	0	0
32_60_67	326	390	401	8.9743595	2	0
32_61_35	581	695	706	8.369409	2	0
32_61_75	398	451	461	4.656319	0	1
32_62_52	306	346	355	7.225434	0	0
32_62_85	665	858	882	9.440559	0	0
32_63_01	350	467	482	7.9741383	2	0
32_63_10	862	1126	1156	7.8291817	2	0
32_63_34	442	569	585	7.908612	0	0
32_63_45	511	652	676	10.138248	0	0
32_63_65	359	394	404	4.8346057	0	1
32_64_12	366	456	467	12.967033	0	0
32_64_40	379	447	459	6.9506726	0	1
32_64_60	367	421	429	3.809524	0	1
32_64_62	408	477	493	6.4989514	2	1
32_64_71	351	416	426	7.228915	0	0
32_65_23	624	766	782	7.832898	0	0
32_65_29	692	826	847	6.295399	1	1
32_65_63	1447	1976	2027	6.3765182	0	1
32_65_85	526	616	630	4.2207794	0	1
32_66_36	335	403	408	7.4441686	0	0
32_66_84	402	482	487	9.751038	0	0
32_67_34	412	499	506	5.83501	2	1
32_67_54	440	560	574	9.464286	0	0
32_67_85	413	513	524	8.984375	2	0
32_68_06	370	426	437	7.042254	2	0
32_68_14	494	611	625	5.89198	2	1
32_68_44	410	479	488	5.6485357	0	1
32_68_96	405	485	499	7.2164946	0	0
32_69_30	451	526	534	8.413002	2	0
32_69_93	555	653	675	4.6012273	1	1
32_72_33	327	382	392	7.5916233	0	0
32_72_71	1139	1537	1590	9.173716	0	0
32_72_81	403	458	470	7.8774614	0	0
32_73_06	587	707	722	8.640226	0	0
32_73_42	370	431	444	3.2482598	2	1
32_73_44	690	889	911	11.286682	0	0
32_73_64	300	327	335	4.587156	0	1
32_73_96	596	736	759	8.185538	0	0
32_74_44	452	557	562	9.352518	1	0
32_74_74	470	582	596	11.015491	2	0
32_75_74	383	443	459	6.334842	0	1
32_75_89	447	514	526	3.508772	2	1
32_75_90	349	412	421	8.009708	0	0
32_76_26	358	410	424	3.902439	0	1
32_76_65	419	507	518	9.270217	0	0
32_77_17	413	503	518	7.554672	2	0
32_77_18	629	802	821	9.102244	2	0
32_77_30	418	499	512	9.018036	0	0
32_78_84	560	706	718	8.652482	2	0
32_79_07	469	540	558	7.42115	2	0
32_79_10	517	605	616	6.1157026	1	1
32_79_12	427	501	509	4.408818	0	1
32_79_25	329	406	414	10.123457	0	0
32_79_28	532	644	660	6.0747666	1	1
32_79_65	411	517	530	6.963249	0	1
32_79_96	575	676	692	8.011869	1	0
32_80_22	854	1056	1082	7.2985783	0	0
32_80_92	1067	1413	1451	8.729596	1	0
32_81_17	323	367	373	2.9972754	2	1
32_81_29	426	502	518	8.167331	0	0
32_81_32	490	592	608	9.290541	0	0
32_81_49	614	732	756	4.9180326	1	1
32_81_60	677	834	848	8.043218	2	0
32_81_77	350	407	413	7.8624077	0	0
32_82_15	320	404	413	10.643564	0	0
32_83_21	371	434	442	7.6036863	1	0
32_84_06	879	1098	1120	7.8467155	0	0
32_84_30	393	462	473	8.043478	0	0
32_85_11	393	461	474	9.150327	0	0
32_85_48	1702	2446	2509	10.302535	0	0
32_85_71	320	371	381	8.086254	2	0
32_85_72	364	435	453	9.655172	0	0
32_86_15	893	1134	1159	8.664899	2	0
32_86_31	490	597	615	8.892617	2	0
32_86_50	340	383	392	6.005222	0	1
32_86_73	355	410	418	8.801956	0	0
32_86_85	1022	1360	1392	5.6617646	2	1
32_86_96	402	470	479	10.021322	1	0
32_87_28	486	576	591	6.6086955	2	1
32_87_59	393	464	471	6.709956	0	1
32_87_76	386	456	467	8.571429	0	0
32_88_03	342	419	431	10.526316	0	0
32_88_13	477	568	583	6.1619716	0	1
32_88_25	382	437	453	3.8990827	1	1
32_88_41	1602	2250	2308	8.277704	2	0
32_88_64	376	428	440	7.9439254	0	0
32_89_10	667	795	811	5.793451	1	1
32_89_50	337	400	409	10.5	1	0
32_89_88	385	459	473	6.5359483	0	1
32_90_03	352	398	405	7.035176	0	0
32_90_60	894	1125	1150	7.918149	0	0
32_90_74	945	1179	1213	6.955047	0	1
32_91_14	372	436	445	6.666667	2	1
32_91_84	1131	1453	1490	5.4482756	2	1
32_92_15	552	672	688	7.3134327	1	0
32_92_43	1068	1409	1431	6.894101	0	1
32_92_82	419	531	540	8.6629	2	0
32_93_03	564	700	720	8.452723	1	0
32_93_32	307	356	361	8.707866	0	0
32_93_50	348	441	452	8.163265	2	0
32_93_56	360	432	444	9.490741	1	0
32_93_66	401	480	489	9.812108	0	0
32_94_07	519	633	649	8.240888	1	0
32_94_41	1986	2943	3020	8.095239	0	0
32_94_52	317	383	391	8.376964	2	0
32_94_55	392	442	452	5.2154193	2	1
32_96_92	325	373	381	3.217158	0	1
33_01_40	341	410	424	6.112469	0	1
33_01_49	358	424	440	4.7281322	0	1
33_01_71	314	352	360	5.965909	2	1
33_02_31	633	756	774	3.4528553	0	1
33_03_68	868	1129	1158	5.146406	0	1
33_04_95	548	655	676	7.822086	0	0
33_05_20	649	817	839	6.8711653	2	1
33_07_19	337	381	388	6.5789475	0	1
33_07_21	308	410	421	10.757946	0	0
33_07_22	374	428	434	7.7283373	1	0
33_07_25	400	477	493	8.805032	1	0
33_07_58	328	390	400	6.666667	0	1
33_07_67	499	593	606	3.7099495	2	1
33_08_38	542	645	660	5.909798	2	1
33_13_05	464	531	546	8.097929	1	0
33_13_33	354	414	427	6.295399	0	1
33_13_79	872	1094	1123	6.9469833	1	1
33_13_91	493	580	596	6.551724	0	1
33_14_43	478	598	617	4.8494983	2	1
33_14_45	344	420	428	6.937799	0	1
33_14_67	313	367	372	6.8119893	0	1
33_15_32	463	549	561	6.010929	0	1
33_15_88	460	579	593	8.290155	1	0
33_15_90	399	478	488	6.903765	0	1
33_16_67	454	521	536	6.1538463	1	1
33_17_58	313	377	378	6.366048	0	1
33_18_13	543	644	662	7.1428576	0	0
33_18_18	1977	2955	3028	6.5040646	0	1
33_18_23	544	638	650	3.1397176	0	1
33_18_28	597	746	767	5.2419353	0	1
33_18_48	379	438	450	2.739726	0	1
33_18_49	1562	2090	2146	5.3186393	1	1
33_18_59	360	415	424	4.6004844	0	1
33_18_72	425	522	537	7.1290946	0	0
33_18_74	419	490	504	6.326531	0	1
33_18_89	344	415	425	10.120482	0	0
33_18_91	450	515	532	5.436893	1	1
33_19_14	1031	1365	1398	7.0692196	2	0
33_19_43	362	434	444	6.9444447	2	1
33_19_60	393	475	481	7.3684206	0	0
33_20_30	419	483	496	5.590062	0	1
33_22_94	303	343	354	4.0816326	0	1
33_23_26	303	355	365	8.192091	1	0
33_24_06	776	942	963	6.376196	2	1
33_24_42	467	560	575	4.821429	1	1
33_24_44	962	1189	1217	3.5353534	0	1
33_24_92	972	1181	1210	6.530958	0	1
33_25_61	421	497	510	4.225352	2	1
33_25_74	730	900	917	7.666667	1	0
33_26_06	312	357	366	4.481793	0	1
33_26_80	751	944	962	5.190678	0	1
33_26_94	371	423	432	4.7281322	0	1
33_27_20	438	521	529	7.884616	1	0
33_28_32	428	513	524	6.237817	2	1
33_29_58	301	338	344	6.231454	0	1
33_32_66	357	449	468	9.151786	0	0
33_33_61	1671	2376	2438	7.9578953	1	0
33_33_68	515	616	630	5.6818185	0	1
33_34_75	451	543	556	4.9723754	0	1
33_35_01	316	366	374	5.464481	2	1
33_35_32	367	442	455	9.297052	0	0
33_36_04	333	364	370	3.0219781	0	1
33_36_65	1082	1455	1494	5.2993803	2	1
33_36_84	473	573	582	5.410122	0	1
33_36_94	424	499	517	4.4265594	2	1
33_37_90	356	435	446	5.7471266	0	1
33_38_65	330	385	396	4.155844	0	1
33_39_02	422	506	524	6.521739	1	1
33_39_28	407	497	504	7.056452	2	0
33_39_68	380	444	449	3.8548753	1	1
33_39_73	306	354	366	6.2146893	2	1
33_39_74	455	521	531	2.8846154	0	1
33_40_44	892	1120	1152	6.5295167	0	1
33_40_95	526	626	641	5.6089745	2	1
33_41_29	301	367	377	9.836065	0	0
33_42_46	341	395	403	6.329114	0	1
33_42_88	394	472	482	7.2033896	2	0
33_43_28	352	393	398	6.10687	0	1
33_43_56	612	763	777	4.0843215	2	1
33_43_90	328	384	395	8.59375	0	0
33_44_13	447	528	546	9.090909	1	0
33_44_43	602	751	768	6.666667	1	1
33_44_46	346	407	419	5.896806	0	1
33_44_58	502	585	599	6.849315	1	1
33_44_71	378	426	441	3.521127	0	1
33_45_90	314	360	371	6.9444447	0	1
33_46_11	1269	1714	1762	5.610754	0	1
33_46_34	304	346	355	9.82659	2	0
33_46_49	342	398	406	7.788945	0	0
33_46_68	422	528	543	7.7651515	0	0
33_46_82	356	422	428	5.2380953	0	1
33_46_85	1005	1328	1351	9.0429535	0	0
33_48_31	1816	2550	2612	5.658153	0	1
33_48_42	610	763	783	7.863696	1	0
33_48_71	779	982	1006	7.5356417	1	0
33_48_79	349	394	408	6.0913706	1	1
33_48_92	460	565	574	8.525755	1	0
33_50_68	353	413	424	4.6004844	2	1
33_51_43	901	1120	1138	5.357143	1	1
33_51_94	358	405	415	3.960396	1	1
33_52_22	1131	1496	1533	3.5451505	1	1
33_52_32	301	345	353	5.523256	0	1
33_52_40	364	423	432	6.382979	2	1
33_52_73	591	712	729	4.922644	1	1
33_53_31	369	450	461	3.3333335	1	1
